Compound ID,ESOL predicted log solubility in mols per litre,Minimum Degree,Molecular Weight,Number of H-Bond Donors,Number of Rings,Number of Rotatable Bonds,Polar Surface Area,measured log solubility in mols per litre,smiles,transformed_solubility,transformed_smiles
karbutilate,-2.655,1,279.34,2,1,2,70.67,-2.93,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1 ,34.21851289833081,AD{A}A{~B}Daraaaa{BA{~B}DA{A}{A}A}ar 
3-Methyl-1-Butene,-1.994,1,70.135,0,0,1,0.0,-2.73,CC(C)C=C,32.701062215478004,AA{A}A~A
2-Hydroxypyridine,-1.655,1,95.101,1,1,0,33.120000000000005,1.02,Oc1ccccn1,4.248861911987861,Baraaaadr
Ethane,-1.1320000000000001,1,30.07,0,0,0,0.0,-1.36,CC,22.30652503793627,AA
"1,2-Dichlorobenzene",-3.4819999999999998,1,147.00399999999996,0,1,0,0.0,-3.05,Clc1ccccc1Cl,35.12898330804249,ZaraaaaarZ
mercaptobenzothiazole,-3.411,1,167.25799999999998,1,2,0,12.89,-3.18,Sc2nc1ccccc1s2 ,36.11532625189682,Easdaraaaaarss 
"2,2',3,3',4,4',5,5',6,6'-PCB",-9.589,1,498.66200000000026,0,2,1,0.0,-11.6,Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl ,100.0,Zara{Z}a{Z}a{a{Z}arZ}asa{Z}a{Z}a{Z}a{Z}asZ 
Methoxsalen,-3.25,1,216.19199999999995,0,3,1,52.58,-3.6639999999999997,COc2c1occc1cc3ccc(=O)oc23 ,39.7875569044006,ABasarbaaaraataaa{~B}bast 
Acetamide,0.494,1,59.068,1,0,0,43.09,1.58,CC(=O)N,0.0,AA{~B}D
1-Methylnaphthalene,-3.802,1,142.201,0,2,0,0.0,-3.7,Cc1cccc2ccccc12,40.06069802731411,Aaraaaasaaaaars
Napropamide,-4.088,1,271.36,0,2,5,29.540000000000003,-3.57,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12 ,39.074355083459785,AAD{AA}A{~B}A{A}Baraaaasaaaaars 
"3,3-Dimethyl-2-butanol",-1.2919999999999998,1,102.17699999999999,1,0,0,20.23,-0.62,CC(O)C(C)(C)C,16.69195751138088,AA{B}A{A}{A}A
Methyl pentanoate,-1.545,1,116.15999999999998,0,0,3,26.3,-1.36,CCCC(=O)OCC,22.30652503793627,AAAA{~B}BAA
Menadione,-2.667,1,172.18299999999996,0,2,0,34.14,-3.03,CC2=CC(=O)c1ccccc1C2=O ,34.977238239757206,AAs~AA{~B}araaaaarAs~B 
Phenanthrene,-4.518,2,178.23399999999998,0,3,0,0.0,-5.26,c1ccc2c(c1)ccc3ccccc32,51.89681335356601,araaasa{ar}aaataaaaats
"2,4-Dimethylpyridine",-2.0980000000000003,1,107.15599999999999,0,1,0,12.89,0.38,Cc1ccnc(C)c1,9.104704097116844,Aaraada{A}ar
1-Nonanol,-2.46,1,144.258,1,0,7,20.23,-3.01,CCCCCCCCCO,34.825493171471926,AAAAAAAAAB
Dibromomethane,-1.883,1,173.83499999999998,0,0,0,0.0,-1.17,BrCBr,20.8649468892261,XAX
Dexamethasone,-3.4,1,392.4670000000002,3,4,2,94.83,-3.59,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,39.22610015174507,AArAAsAtAAAu~AA{~B}A~AAu{A}At{G}A{B}AAs{A}Ar{B}A{~B}AB
"2,6-Dimethylnaphthalene ",-4.147,1,156.228,0,2,0,0.0,-4.89,Cc1ccc2cc(C)ccc2c1,49.089529590288315,Aaraaasaa{A}aaasar
Butylate,-3.4530000000000003,1,217.378,0,0,5,20.310000000000002,-3.68,CCSC(=O)N(CC(C)C)CC(C)C,39.90895295902883,AAEA{~B}D{AA{A}A}AA{A}A
nitroglycerin,-2.029,1,227.08499999999998,0,0,8,157.11,-2.22,O=N(=O)OCC(CON(=O)=O)ON(=O)=O ,28.83156297420334,B~D{~B}BAA{ABD{~B}~B}BD{~B}~B 
m-Nitroaniline,-1.936,1,138.126,1,1,1,69.16,-2.19,Nc1cccc(c1)N(=O)=O,28.603945371775417,Daraaaa{ar}D{~B}~B
1-Chlorobutane,-1.94,1,92.56899999999999,0,0,2,0.0,-2.03,CCCCCl,27.389984825493173,AAAAZ
triforine,-3.715,1,430.9340000000001,2,1,6,64.68,-4.19,ClC(Cl)(Cl)C(NC=O)N1C=CN(C=C1)C(NC=O)C(Cl)(Cl)Cl ,43.77845220030349,ZA{Z}{Z}A{DA~B}DrA~AD{A~Ar}A{DA~B}A{Z}{Z}Z 
Fluridone,-4.249,1,329.32099999999997,0,3,2,22.0,-4.445,Cn2cc(c1ccccc1)c(=O)c(c2)c3cccc(c3)C(F)(F)F,45.71320182094082,Adsaa{araaaaar}a{~B}a{as}ataaaa{at}A{G}{G}G
6-aminochrysene,-4.849,1,243.309,1,4,0,26.02,-6.2,Nc3cc2c1ccccc1ccc2c4ccccc34 ,59.028831562974204,Dataasaraaaaaraaasauaaaaatu 
Estrone,-3.872,1,270.372,1,4,0,37.3,-3.955,CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O,41.995447647951444,AArsAAAtA{AAauaa{B}aaatu}AsAAAr~B
RTI 17,-4.227,1,269.373,0,3,1,19.37,-4.706,CCN2c1ccccc1N(C)C(=S)c3cccnc23 ,47.69347496206374,AADsaraaaaarD{A}A{~E}ataaadast 
"1,2-Propylene oxide",-0.358,1,58.08,0,1,0,12.53,-0.59,CC1CO1,16.464339908952958,AArABr
Nitrazepam,-3.4730000000000003,1,281.271,1,3,2,84.6,-3.7960000000000003,O=C3CN=C(c1ccccc1)c2cc(ccc2N3)N(=O)=O,40.789074355083464,B~AtAD~A{araaaaar}asaa{aaasDt}D{~B}~B
"1,3-diethylthiourea",-1.028,1,132.232,2,0,2,24.06,-1.46,CCNC(=S)NCC,23.06525037936267,AADA{~E}DAA
"2,3,5-Trichlorophenol",-3.78,1,197.44799999999998,1,1,0,20.23,-2.67,Oc1cc(Cl)cc(Cl)c1Cl,32.24582701062216,Baraa{Z}aa{Z}arZ
Propyl propanoate,-1.545,1,116.15999999999998,0,0,3,26.3,-1.34,CCCCC(=O)OC,22.15477996965099,AAAAA{~B}BA
Aniline ,-1.632,1,93.12899999999999,1,1,0,26.02,-0.41,Nc1ccccc1,15.098634294385432,Daraaaaar
"1,5-Dimethlnapthalene",-4.147,1,156.228,0,2,0,0.0,-4.678999999999999,Cc1cccc2c(C)cccc12,47.48861911987861,Aaraaaasa{A}aaaars
hydrochlorothiazide,-1.72,1,297.745,3,2,1,118.35999999999999,-2.63,NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl ,31.942336874051595,DE{~B}{~B}asaara{DADEr{~B}~B}aasZ 
Acenapthylene,-3.682,2,152.19599999999994,0,3,0,0.0,-3.96,C1=Cc2cccc3cccc1c23,42.03338391502276,Ar~Aasaaaataaaarast
Ethyl butyrate,-2.254,1,144.21399999999997,0,0,5,26.3,-1.28,CCCCCOC(=O)CC,21.69954476479515,AAAAABA{~B}AA
Atratone,-3.185,1,211.26899999999998,2,1,5,71.96000000000001,-2.084,CCNc1nc(NC(C)C)nc(OC)n1,27.799696509863434,AADarda{DA{A}A}da{BA}dr
Benzo(a)pyrene,-6.007000000000001,2,252.31599999999997,0,5,0,0.0,-8.699,c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,77.98937784522003,araaasa{ar}aataaauaaaavaaasatauv
Bromoethane,-1.5290000000000001,1,108.966,0,0,0,0.0,-1.09,CCBr,20.25796661608498,AAX
3-Hexyne,-1.933,1,82.14599999999999,0,0,0,0.0,-1.99,CCC#CCC,27.08649468892261,AAA^AAA
Digitoxin,-6.114,1,764.9499999999999,5,8,7,182.82999999999998,-5.292999999999999,CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CCC5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,52.14719271623672,AArBA{AA{B}ArB}BAsA{B}AA{BAsA}BAyA{B}AA{BAxAAAt{A}A{AAAuAtAAAv{A}A{AAAuvB}Aw~AA{~B}BAw}Ax}BAyA 
2-Methyl-1-Butene,-1.994,1,70.13499999999999,0,0,1,0.0,-2.73,CCC(=C)C,32.701062215478004,AAA{~A}A
8-quinolinol,-2.725,1,145.16099999999997,1,2,0,33.120000000000005,-2.42,Oc1cccc2cccnc12 ,30.349013657056148,Baraaaasaaadars 
"1,2,3,4-Tetrahydronapthalene",-3.447,2,132.20599999999996,0,2,0,0.0,-4.37,C1CCc2ccccc2C1,45.144157814871015,ArAAasaaaaasAr
phenolphthalein,-4.59,1,318.32800000000003,2,4,2,66.76,-2.9,Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4 ,33.99089529590289,Baraaa{aar}As{BA{~B}ataaaaast}auaaa{B}aau 
"1,3,5-Tribromobenzene",-5.27,1,314.802,0,1,0,0.0,-5.6,Brc1cc(Br)cc(Br)c1,54.476479514415786,Xaraa{X}aa{X}ar
Ronnel,-5.247000000000001,1,321.549,0,1,4,27.69,-5.72,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,55.386949924127464,ABK{~E}{BA}Baraa{Z}a{Z}aarZ
methylthiouracil,-0.547,1,142.18300000000002,2,1,0,48.65,-2.436,Cc1cc(=O)[nH]c(=S)[nH]1,30.470409711684372,Aaraa{~B}{dH}a{~E}{dH}r
Eugenol,-2.675,1,164.204,1,1,3,29.46,-1.56,COc1cc(CC=C)ccc1O,23.823975720789075,ABaraa{AA~A}aaarB
5-Allyl-5-isopropylbarbital,-1.706,1,210.23299999999998,2,1,3,75.27000000000001,-1.7080000000000002,O=C1NC(=O)NC(=O)C1(C(C)C)CC=C,24.946889226100154,B~ArDA{~B}DA{~B}Ar{A{A}A}AA~A
Pyrene,-4.957,2,202.25599999999997,0,4,0,0.0,-6.176,c1cc2ccc3cccc4ccc(c1)c2c34,58.846737481031866,araasaaataaaauaaa{ar}asatu
"1,1-Diethoxyethane ",-0.899,1,118.176,0,0,4,18.46,-0.43,CCOC(C)OCC,15.250379362670715,AABA{A}BAA
Clomazone,-3.077,1,239.702,0,2,2,29.54,-2.338,CC1(C)CON(Cc2ccccc2Cl)C1=O,29.726858877086496,AAr{A}ABD{AasaaaaasZ}Ar~B
2-Butoxyethanol,-0.775,1,118.17599999999999,1,0,5,29.46,-0.42,CCCCOCCO,15.174506828528074,AAAABAAB
Quintozene,-5.098,1,295.336,0,1,1,43.14,-5.82,Clc1c(Cl)c(Cl)c(N(=O)=O)c(Cl)c1Cl,56.14567526555387,Zara{Z}a{Z}a{D{~B}~B}a{Z}arZ
Androsterone,-3.8819999999999997,1,290.447,1,4,0,37.3,-4.402,CC12CCC(O)CC1CCC3C2CCC4(C)C3CCC4=O,45.38694992412747,AArsAAA{B}AArAAAtAsAAAu{A}AtAAAu~B
Flurochloridone,-4.749,1,312.118,0,2,2,20.310000000000002,-4.047,FC(F)(F)c1cccc(c1)N2CC(CCl)C(Cl)C2=O,42.69347496206373,GA{G}{G}araaaa{ar}DsAA{AZ}A{Z}As~B
Quinoline,-2.6630000000000003,2,129.16199999999998,0,2,0,12.89,-1.3,c1ccc2ncccc2c1,21.851289833080425,araaasdaaaasar
methyl gallate,-1.913,1,184.147,3,1,1,86.99000000000001,-1.24,COC(=O)c1cc(O)c(O)c(O)c1 ,21.396054628224583,ABA{~B}araa{B}a{B}a{B}ar 
fluconazole,-2.418,1,306.276,1,3,5,81.64999999999999,-1.8,OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F ,25.644916540212442,BA{Adradadr}{Adsadads}ataaa{G}aatG 
Chlorzoxazone,-2.679,1,169.567,1,2,0,46.0,-2.8310000000000004,Clc2ccc1oc(=O)[nH]c1c2,33.46737481031867,Zasaaarba{~B}{dH}aras
"2,2',3,4,4',5',6-PCB",-7.898,1,395.3270000000001,0,2,1,0.0,-7.92,Clc1ccc(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,72.07890743550834,Zaraaa{a{Z}ar}asa{Z}a{Z}a{Z}a{Z}asZ
alloxan,0.436,1,142.07,2,1,0,92.34,-1.25,O=C1NC(=O)C(=O)C(=O)N1 ,21.471927162367223,B~ArDA{~B}A{~B}A{~B}Dr 
"1,3-Dichloropropane",-1.618,1,112.98700000000001,0,0,2,0.0,-1.62,ClCCCCl,24.279210925644918,ZAAAZ
m-Fluorobromobenzene,-3.467,1,175.0,0,1,0,0.0,-2.67,Fc1cccc(Br)c1,32.24582701062216,Garaaaa{X}ar
p-Chlorobromobenzene,-3.928,1,191.45499999999998,0,1,0,0.0,-3.63,Clc1ccc(Br)cc1,39.52959028831563,Zaraaa{X}aar
"2,3-Dimethylbutane",-2.5839999999999996,1,86.178,0,0,1,0.0,-3.65,CC(C)C(C)C,39.68133535660091,AA{A}A{A}A
1-Butene,-1.655,1,56.108,0,0,1,0.0,-1.94,CCC=C,26.70713201820941,AAA~A
"2,2',3,4,5,5'-PCB",-7.343,1,360.88200000000006,0,2,1,0.0,-7.68,Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2Cl,70.25796661608499,Zaraaa{Z}a{ar}asaa{Z}a{Z}a{Z}asZ
cytosine,0.051,1,111.104,2,1,0,71.77000000000001,-1.155,Nc1cc[nH]c(=O)n1 ,20.751138088012144,Daraa{dH}a{~B}dr 
"1,1,2-Trichlorotrifluoroethane",-3.077,1,187.37500000000003,0,0,1,0.0,-3.04,FC(F)(Cl)C(F)(Cl)Cl,35.053110773899846,GA{G}{Z}A{G}{Z}Z
Propionitrile,-0.26899999999999996,1,55.07999999999999,0,0,0,23.79,0.28,CCC#N,9.863429438543248,AAA^D
"O,P'-DDD",-6.007999999999999,1,320.04600000000005,0,2,3,0.0,-6.51,ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl ,61.38088012139605,ZA{Z}A{araaa{Z}aar}asaaaaasZ 
o-Nitroanisole,-2.346,1,153.13699999999997,0,1,2,52.37,-1.96,COc1ccccc1N(=O)=O,26.85887708649469,ABaraaaaarD{~B}~B
Prasterone,-3.5639999999999996,1,288.43100000000004,1,4,0,37.3,-4.12,CC34CCC1C(CC=C2CC(O)CCC12C)C3CCC4=O,43.24734446130501,AAtuAAArA{AA~AsAA{B}AAArsA}AtAAAu~B
Procymidone,-3.464,1,284.142,0,3,1,37.38,-4.8,CC12CC2(C)C(=O)N(C1=O)c3cc(Cl)cc(Cl)c3,48.406676783004556,AArsAAs{A}A{~B}D{Ar~B}ataa{Z}aa{Z}at
Benzo[ghi]perylene,-6.446000000000001,2,276.338,0,6,0,0.0,-9.017999999999999,c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,80.40971168437025,araasaaataaauaaavaaaawa{ar}asatauavw
Dinoseb,-3.715,1,240.21499999999995,1,1,4,106.51000000000002,-3.38,CCC(C)c1cc(cc(N(=O)=O)c1O)N(=O)=O ,37.63277693474962,AAA{A}araa{aa{D{~B}~B}arB}D{~B}~B 
meconin,-0.825,1,196.20199999999997,0,2,2,44.760000000000005,-1.899,c1c(OC)c(OC)C2C(=O)OCC2c1,26.396054628224586,ara{BA}a{BA}AsA{~B}BAAsar
Glycerol,0.688,1,92.09400000000001,3,0,2,60.69,1.12,OCC(O)CO,3.490136570561457,BAA{B}AB
Guaiacol,-1.9409999999999998,1,124.13899999999997,1,1,1,29.46,-1.96,COc1ccccc1O ,26.85887708649469,ABaraaaaarB 
chlorpyrifos,-4.9719999999999995,1,350.591,0,1,6,40.58,-5.67,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl ,55.007587253414265,AABK{~E}{BAA}Barda{Z}a{Z}aarZ 
9-Methylanthracene,-4.87,1,192.261,0,3,0,0.0,-5.89,Cc1c2ccccc2cc3ccccc13,56.676783004552355,Aarasaaaaasaataaaaart
Antipyrene,-1.733,1,188.23000000000002,0,2,1,26.93,0.715,Cc1cc(=O)n(c2ccccc2)n1C,6.562974203338393,Aaraa{~B}d{asaaaaas}drA
Methyl butyl ether ,-1.072,1,88.14999999999999,0,0,3,9.23,-0.99,CCCCOC,19.499241274658573,AAAABA
7-methylpteridine,-1.24,1,146.153,0,2,0,51.56,-0.8540000000000001,Cc2cnc1cncnc1n2,18.467374810318667,Aasadaradadards
simazine,-2.8110000000000004,1,201.661,2,1,4,62.730000000000004,-4.55,CCNc1nc(Cl)nc(NCC)n1 ,46.509863429438546,AADarda{Z}da{DAA}dr 
"N,N-Dimethylacetamide",0.12300000000000001,1,87.12199999999999,0,0,0,20.310000000000002,1.11,CN(C)C(=O)C,3.566009104704097,AD{A}A{~B}A
Simetryn,-2.6889999999999996,1,213.31,0,1,3,45.150000000000006,-2.676,CSc1nc(nc(n1)N(C)C)N(C)C,32.29135053110774,AEarda{da{dr}D{A}A}D{A}A
Ethylene,-0.815,1,28.053999999999995,0,0,0,0.0,-0.4,C=C,15.022761760242792,A~A
"3,3-Dimethyl-1-butanol",-1.365,1,102.17699999999999,1,0,1,20.23,-0.5,CC(C)(C)CCO,15.781487101669196,AA{A}{A}AAB
5-Allyl-5-ethylbarbital,-1.368,1,196.20599999999996,2,1,3,75.27000000000001,-1.614,O=C1NC(=O)NC(=O)C1(CC)CC=C,24.23368740515933,B~ArDA{~B}DA{~B}Ar{AA}AA~A
"2,3,4-Trichlorophenol",-3.705,1,197.448,1,1,0,20.23,-2.67,Oc1ccc(Cl)c(Cl)c1Cl,32.24582701062216,Baraaa{Z}a{Z}arZ
Anisole,-2.3680000000000003,1,108.13999999999997,0,1,1,9.23,-1.85,COc1ccccc1,26.024279210925645,ABaraaaaar
chloropropylate,-5.093,1,339.21800000000013,1,2,4,46.53,-4.53,c1ccc(Cl)cc1C(c2ccc(Cl)cc2)(O)C(=O)OC(C)C,46.35811836115327,araaa{Z}aarA{asaaa{Z}aas}{B}A{~B}BA{A}A
aldosterone,-3.0660000000000003,1,360.45000000000005,2,4,3,91.67000000000002,-3.85,CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O ,41.198786039453715,AArtAAA{~B}A~ArAAAuAsAAA{A{~B}AB}As{AA{B}Atu}A~B 
Difenoxuron,-3.928,1,286.331,1,2,4,50.800000000000004,-4.16,COc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2,43.55083459787557,ABasaaa{Baraaa{DA{~B}D{A}A}aar}aas
4-Ethyltoluene,-3.3280000000000003,1,120.19499999999996,0,1,1,0.0,-3.11,CCc1ccc(C)cc1,35.584218512898325,AAaraaa{A}aar
Diisopropylsulfide,-2.162,1,118.24499999999999,0,0,2,0.0,-2.24,CC(C)SC(C)C,28.98330804248862,AA{A}EA{A}A
"1,3-Dinitrobenzene",-2.281,1,168.10799999999995,0,1,2,86.28,-2.29,O=N(=O)c1cccc(c1)N(=O)=O,29.362670713201823,B~D{~B}araaaa{ar}D{~B}~B
Ethion,-5.471,1,384.4870000000002,0,0,12,36.92,-5.54,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,54.02124430955994,AABK{~E}{BAA}EAEK{~E}{BAA}BAA
probarbital,-1.6030000000000002,1,198.22199999999998,2,1,2,75.27000000000001,-2.21,CCC1(C(C)C)C(=O)NC(=O)NC1=O ,28.7556904400607,AAAr{A{A}A}A{~B}DA{~B}DAr~B 
cortisone acetate,-3.426,1,402.48700000000025,1,4,3,97.74000000000001,-4.21,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C ,43.93019726858877,AA{~B}BAA{~B}At{B}AAAuAsAAAr~AA{~B}AAAr{A}AsA{~B}AAtuA 
Metronidazole,-0.8590000000000001,1,171.15599999999998,1,1,3,81.19,-1.22,Cc1ncc(N(=O)=O)n1CCO,21.244309559939303,Aardaa{D{~B}~B}drAAB
p-Chloroaniline,-2.392,1,127.574,1,1,0,26.02,-1.66,Nc1ccc(Cl)cc1,24.582701062215477,Daraaa{Z}aar
"2,2-Dimethylpentanol",-1.719,1,116.20399999999998,1,0,3,20.23,-1.52,CCCC(C)(C)CO,23.520485584218513,AAAA{A}{A}AB
Furane,-1.837,2,68.07499999999999,0,1,0,13.14,-0.82,c1ccoc1,18.20940819423369,araabar
Methoproptryne,-3.259,1,271.39,2,1,8,71.96000000000001,-2.928,COCCCNc1nc(NC(C)C)nc(SC)n1,34.20333839150228,ABAAADarda{DA{A}A}da{EA}dr
Norea,-2.47,1,222.33199999999994,1,3,1,32.34,-3.1710000000000003,CN(C)C(=O)NC1CC2CC1C3CCCC23,36.04704097116844,AD{A}A{~B}DArAAsAArAtAAAAst
t-Butylbenzene ,-3.554,1,134.22199999999998,0,1,0,0.0,-3.66,CC(C)(C)c1ccccc1,39.75720789074355,AA{A}{A}araaaaar
kebuzone,-2.645,1,322.36400000000003,0,3,5,57.690000000000005,-3.27,CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,36.798179059180576,AA{~B}AAArA{~B}D{D{Ar~B}asaaaaas}ataaaaat
prednisolone acetate,-3.5069999999999997,1,402.48700000000014,2,4,3,100.90000000000002,-4.37,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,45.144157814871015,AA{~B}BAA{~B}At{B}AAAuAsAAAr~AA{~B}A~AAr{A}AsA{B}AAtuA 
Methyl propyl ether ,-0.718,1,74.12299999999999,0,0,2,9.23,-0.39,CCCOC,14.946889226100154,AAABA
Isopropyl acetate,-1.1909999999999998,1,102.133,0,0,1,26.3,-0.55,CC(C)OC(=O)C,16.1608497723824,AA{A}BA{~B}A
Bromobenzene,-3.345,1,157.01,0,1,0,0.0,-2.55,Brc1ccccc1,31.335356600910472,Xaraaaaar
Ethyl-p-hydroxybenzoate ,-2.761,1,166.176,1,1,2,46.53,-2.35,CCOC(=O)c1ccc(O)cc1,29.817905918057665,AABA{~B}araaa{B}aar
3-Butanoyloxymethylphenytoin,-3.469,1,352.39000000000004,1,3,6,75.71,-5.071000000000001,O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,50.46282245827011,B~ArD{ABA{~B}AAA}A{~B}A{Dr}{asaaaaas}ataaaaat
testosterone propionate,-4.87,1,344.4950000000001,0,4,2,43.370000000000005,-5.37,CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,52.731411229135055,AAA{~B}BAtAAAuAsAAAr~AA{~B}AAAr{A}AsAAAtuA 
Coronene,-6.885,2,300.36000000000007,0,7,0,0.0,-9.332,c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67,82.79210925644917,araasaaataaauaaavaaawaaaraxasatauavawx
allopurinol,-0.84,1,136.114,2,2,0,74.43,-2.266,O=c1[nH]cnc2[nH]ncc12 ,29.180576631259488,B~ar{dH}adas{dH}daars 
Chloroethylene,-1.188,1,62.499,0,0,0,0.0,-1.75,ClC=C,25.265553869499243,ZA~A
diphenamid,-3.147,1,239.318,0,2,3,20.310000000000002,-2.98,CN(C)C(=O)C(c1ccccc1)c2ccccc2 ,34.597875569044014,AD{A}A{~B}A{araaaaar}asaaaaas 
Tetrabromomethane,-4.063,1,331.62699999999995,0,0,0,0.0,-3.14,BrC(Br)(Br)Br,35.81183611532626,XA{X}{X}X
RTI 22,-4.408,1,296.374,1,3,2,48.47,-4.871,CCN2c1cc(N(C)C)cc(C)c1NC(=O)c3cccnc23 ,48.9453717754173,AADsaraa{D{A}A}aa{A}arDA{~B}ataaadast 
phthalimide,-1.882,1,147.13299999999998,1,2,0,46.17,-2.61,O=C1NC(=O)c2ccccc12 ,31.790591805766308,B~ArDA{~B}asaaaaars 
Fenarimol,-4.1080000000000005,1,331.202,1,3,3,46.010000000000005,-4.38,OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl,45.220030349013655,BA{araaa{Z}aar}{asadadas}ataaaaatZ
Methyl benzoate ,-2.4619999999999997,1,136.14999999999998,0,1,1,26.3,-1.85,COC(=O)c1ccccc1,26.024279210925645,ABA{~B}araaaaar
1-methyluracil,-0.375,1,126.115,1,1,0,54.86,-0.807,Cn1ccc(=O)[nH]c1=O,18.110773899848255,Adraaa{~B}{dH}ar~B
oxyphenbutazone,-3.739,1,324.38000000000005,1,3,5,60.85000000000001,-3.73,CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3 ,40.28831562974204,AAAAArA{~B}D{D{Ar~B}asaaa{B}aas}ataaaaat 
"2,2',3,5'-PCB",-6.155,1,291.9920000000001,0,2,1,0.0,-6.47,Clc1ccc(Cl)c(c1)c2cccc(Cl)c2Cl ,61.0773899848255,Zaraaa{Z}a{ar}asaaaa{Z}asZ 
Quinethazone,-2.184,1,289.7440000000001,3,2,2,101.28999999999999,-3.29,CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O,36.949924127465856,AAAsDA{~B}araa{a{Z}aarDs}E{D}{~B}~B
Diuron,-3.301,1,233.09799999999998,1,1,1,32.34,-3.8,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,40.819423368740516,AD{A}A{~B}Daraaa{Z}a{Z}ar
Cyclopentene ,-1.72,2,68.11900000000001,0,1,0,0.0,-2.1,C1CC=CC1,27.921092564491655,ArAA~AAr
alloxantin,0.919,1,286.156,6,2,1,191.0,-1.99,C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O),27.08649468892261,Ar{~B}DA{~B}DA{~B}Ar{B}As{B}A{~B}DA{~B}DAs{~B}
Nonane,-3.678,1,128.259,0,0,6,0.0,-5.88,CCCCCCCCC,56.600910470409715,AAAAAAAAA
2-Chlorophenol,-2.553,1,128.558,1,1,0,20.23,-1.06,Oc1ccccc1Cl,20.030349013657055,BaraaaaarZ
5-Methylchrysene,-5.931,1,242.321,0,4,0,0.0,-6.59,c1cccc2c3c(C)cc4ccccc4c3ccc12,61.98786039453718,araaaasata{A}aauaaaaauataaars
Phenetole,-2.66,1,122.16699999999996,0,1,2,9.23,-2.33,CCOc1ccccc1,29.666160849772382,AABaraaaaar
ethyl cinnamate,-3.0980000000000003,1,176.215,0,1,3,26.3,-3.0,CCOC(=O)C=Cc1ccccc1,34.749620637329286,AABA{~B}A~Aaraaaaar
Terbacil,-3.033,1,216.66799999999998,1,1,0,54.86,-2.484,Cc1[nH]c(=O)n(c(=O)c1Cl)C(C)(C)C,30.83459787556904,Aar{dH}a{~B}d{a{~B}arZ}A{A}{A}A
Clonazepam,-3.707,1,315.716,1,3,2,84.6,-3.4989999999999997,Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O,38.53566009104704,ZaraaaaarAs~DAA{~B}Dataaa{aast}D{~B}~B
p-Toluenesulfonamide ,-1.815,1,171.22099999999998,1,1,1,60.16,-1.74,Cc1ccc(cc1)S(=O)(=O)N,25.189681335356603,Aaraaa{aar}E{~B}{~B}D
Chlorbufam,-3.6289999999999996,1,223.659,1,1,2,38.33,-2.617,CC(OC(=O)Nc1cccc(Cl)c1)C#C,31.84370257966616,AA{BA{~B}Daraaaa{Z}ar}A^A
2-Methylheptane,-3.3080000000000003,1,114.23199999999999,0,0,4,0.0,-5.08,CCCCCC(C)C,50.531107738998486,AAAAAA{A}A
Cyhalothrin,-6.905,1,449.8560000000001,0,3,6,59.32000000000001,-8.176,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,74.02124430955995,AAr{A}A{A~A{Z}A{G}{G}G}ArA{~B}BA{A^D}asaaaa{Bataaaaat}as
