smiles,pic50,transformed_solubility,transformed_smiles
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccn(C)n1)C(=O)c1ccc(F)cc12,7.82,19.23890063424947,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{Aaraad{A}dr}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccn[nH]1)C(=O)c1ccc(F)cc12,7.87,18.181818181818187,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{Aaraad{dH}r}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccncn1)C(=O)c1ccc(F)cc12,8.02,15.01057082452433,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{Aaraadadr}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccnn1C)C(=O)c1ccc(F)cc12,7.08,34.88372093023256,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AaraaddrA}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccnnc1)C(=O)c1ccc(F)cc12,7.97,16.067653276955618,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{Aaraaddar}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ccon1)C(=O)c1ccc(F)cc12,7.86,18.39323467230444,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{Aaraabdr}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cn[nH]c1)C(=O)c1ccc(F)cc12,7.29,30.443974630021145,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{Aarad{dH}ar}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cnn(C)c1)C(=O)c1ccc(F)cc12,8.06,14.164904862579279,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{Aaradd{A}ar}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cnn(C)n1)C(=O)c1ccc(F)cc12,7.46,26.849894291754765,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{Aaradd{A}dr}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1cocn1)C(=O)c1ccc(F)cc12,7.46,26.849894291754765,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{Aarabadr}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1nc[nH]n1)C(=O)c1ccc(F)cc12,6.68,43.340380549682884,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{Aarda{dH}dr}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ncc[nH]1)C(=O)c1ccc(F)cc12,7.75,20.718816067653282,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{Aardaa{dH}r}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ncccn1)C(=O)c1ccc(F)cc12,6.25,52.43128964059197,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{Aardaaadr}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1nccn1C)C(=O)c1ccc(F)cc12,6.44,48.41437632135306,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AardaadrA}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ncco1)C(=O)c1ccc(F)cc12,6.92,38.26638477801269,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{Aardaabr}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1ncn(C)n1)C(=O)c1ccc(F)cc12,6.32,50.95137420718816,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{Aardad{A}dr}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1nncn1C)C(=O)c1ccc(F)cc12,6.37,49.89429175475687,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AarddadrA}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1nnn(C)n1)C(=O)c1ccc(F)cc12,6.65,43.97463002114164,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{Aarddd{A}dr}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1nnn[nH]1)C(=O)c1ccc(F)cc12,5.67,64.69344608879493,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{Aarddd{dH}r}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN(Cc1nnnn1C)C(=O)c1ccc(F)cc12,6.41,49.04862579281184,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAD{AarddddrA}A{~B}araaa{G}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12CN1CC(=O)NN=C1c1ccc(Cl)cc12,6.35,50.3171247357294,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfADrAA{~B}DD~Araraaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@@]12Cn1nncc1-c1ccc(Cl)cc12,6.18,53.91120507399578,A{A*H}rAD{afadaataaaaaft}A{~B}{A**}rfAdrddaarMaraaa{Z}aarf
C[C@H]1CN(c2cncc3ccccc23)C(=O)[C@]12Cn1nncc1-c1ccc(Cl)cc12,4.11,97.67441860465115,A{A*H}rAD{afadaataaaaaft}A{~B}{A*}rfAdrddaarMaraaa{Z}aarf
C[C@H]1COC[C@@]2(C1)NC(=O)N(c1cncc3ccccc13)C2=O,4.24,94.9260042283298,A{A*H}rABA{A**}f{Ar}DA{~B}D{aradaataaaaart}Af~B
C[C@H]1COC[C@H](C)N1CCN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cc(Cl)ccc2C1=O,8.02,15.01057082452433,A{A*H}rABA{A*H}{A}DrAADrA{A**}f{A{~B}D{atadaauaaaaatu}A{A**H}fA}afaa{Z}aaafAr~B
C[C@H]1COC[C@]2(C1)NC(=O)N(c1cncc3ccccc13)C2=O,5.21,74.4186046511628,A{A*H}rABA{A*}f{Ar}DA{~B}D{aradaataaaaart}Af~B
C[C@H]1COc2ccccc2[C@H]1C(=O)Nc1cncc2ccccc12,4.71,84.98942917547569,A{A*H}rABafaaaaaf{A*H}rA{~B}Daradaafaaaaarf
C[C@H]1C[C@@H](C(C)(F)F)CCN1C(=O)Cc1cncc2ccccc12,5.9,59.83086680761099,A{A*H}rA{A**H}{A{A}{G}G}AADrA{~B}Aaradaafaaaaarf
C[C@H]1C[C@@H](C(F)(F)F)CCN1C(=O)Cc1cncc2ccccc12,5.93,59.19661733615223,A{A*H}rA{A**H}{A{G}{G}G}AADrA{~B}Aaradaafaaaaarf
C[C@H]1C[C@@H](C)N(C(=O)Cc2cncc3ccccc23)[C@@H](C)C1,5.87,60.465116279069775,A{A*H}rA{A**H}{A}D{A{~B}Aafadaataaaaaft}{A**H}{A}Ar
C[C@H]1C[C@H](C(C)(F)F)CCN1C(=O)Cc1cncc2ccccc12,6.2,53.48837209302326,A{A*H}rA{A*H}{A{A}{G}G}AADrA{~B}Aaradaafaaaaarf
C[C@H]1C[C@H](C)CN(C(=O)Cc2cncc3ccccc23)C1,4.28,94.08033826638477,A{A*H}rA{A*H}{A}AD{A{~B}Aafadaataaaaaft}Ar
C[C@H]1C[C@H](C)N(C(=O)Cc2cncc3ccccc23)C1,4.38,91.96617336152221,A{A*H}rA{A*H}{A}D{A{~B}Aafadaataaaaaft}Ar
C[C@H]1C[C@H](C2CCCCC2)CN1C(=O)Cc1cncc2ccccc12,5.22,74.20718816067654,A{A*H}rA{A*H}{AfAAAAAf}ADrA{~B}Aaradaafaaaaarf
C[C@H]1C[C@H](c2ccccc2)CCN1C(=O)Cc1cncc2ccccc12,4.85,82.02959830866808,A{A*H}rA{A*H}{afaaaaaf}AADrA{~B}Aaradaafaaaaarf
C[C@H]1C[C@H](c2ccccc2)N(C(=O)Cc2cncc3ccccc23)C1,4.82,82.66384778012684,A{A*H}rA{A*H}{afaaaaaf}D{A{~B}Aafadaataaaaaft}Ar
C[C@H]1C[C@H](c2cccs2)CN1C(=O)Cc1cncc2ccccc12,5.11,76.53276955602536,A{A*H}rA{A*H}{afaaaff}ADrA{~B}Aaradaafaaaaarf
C[C@H]1C[C@H](c2ccsc2)CN1C(=O)Cc1cncc2ccccc12,5.05,77.80126849894292,A{A*H}rA{A*H}{afaafaf}ADrA{~B}Aaradaafaaaaarf
C[C@H]1C[C@H]2CC[C@@H](C1)N2C(=O)Cc1cncc2ccccc12,5.38,70.82452431289641,A{A*H}rA{A*H}fAA{A**H}{Ar}DfA{~B}Aaradaafaaaaarf
C[C@H]1C[C@H]2C[C@@H]1CN2C(=O)Cc1cncc2ccccc12,4.98,79.28118393234672,A{A*H}rA{A*H}fA{A**H}rADfA{~B}Aaradaafaaaaarf
C[C@H]1Cc2sccc2CN1C(=O)Cc1cncc2ccccc12,6.113333333333333,55.32064834390417,A{A*H}rAaffaaafADrA{~B}Aaradaafaaaaarf
C[C@H]1OCCC[C@]12NC(=O)N(c1cncc3ccccc13)C2=O,4.02,99.5771670190275,A{A*H}rBAAA{A*}rfDA{~B}D{aradaataaaaart}Af~B
C[C@H]1[C@H]2CCCC[C@H]2CN1C(=O)Cc1cncc2ccccc12,5.02,78.4355179704017,A{A*H}r{A*H}fAAAA{A*H}fADrA{~B}Aaradaafaaaaarf
C[C@H]1c2cccnc2CCN1C(=O)Cc1cncc2ccccc12,4.3,93.65750528541227,A{A*H}rafaaadafAADrA{~B}Aaradaafaaaaarf
C[C@H]1c2ccsc2CCN1C(=O)Cc1cncc2ccccc12,5.8149999999999995,61.62790697674421,A{A*H}rafaafafAADrA{~B}Aaradaafaaaaarf
C[C@]1(c2ccc(F)cc2)CCN(C(=O)Cc2cncc3ccccc23)C1,4.84,82.24101479915434,A{A*}r{afaaa{G}aaf}AAD{A{~B}Aafadaataaaaaft}Ar
C[C@]1(c2ccccc2)CCCN(C(=O)Cc2cncc3ccccc23)C1,4.57,87.94926004228329,A{A*}r{afaaaaaf}AAAD{A{~B}Aafadaataaaaaft}Ar
Cc1cc(C)n(C[C@H]2CCCCN2C(=O)Cc2cncc3ccccc23)n1,4.19,95.98308668076109,Aaraa{A}d{A{A*H}fAAAADfA{~B}Aafadaataaaaaft}dr
Cc1cc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(F)ccc3C2=O)on1,7.91,17.336152219873153,Aaraa{ADfA{A**}t{A{~B}D{auadaavaaaaauv}A{A**H}tA}ataa{G}aaatAf~B}bdr
Cc1cc(F)cc(CC(=O)Nc2cncc3ccccc23)c1,5.79,62.15644820295984,Aaraa{G}aa{AA{~B}Dafadaataaaaaft}ar
Cc1cc(F)ccc1C(F)(F)C(=O)Nc1cncc2ccccc12,4.56,88.16067653276956,Aaraa{G}aaarA{G}{G}A{~B}Daradaafaaaaarf
Cc1cc(NC(=O)Nc2cn(CC(C)C)c(=O)c3ccccc23)no1,5.2,74.63002114164904,Aaraa{DA{~B}Dafad{AA{A}A}a{~B}ataaaaaft}dbr
Cc1cc([C@H]2CCCCN2C(=O)Cc2cncc3ccccc23)[nH]n1,4.41,91.33192389006342,Aaraa{{A*H}fAAAADfA{~B}Aafadaataaaaaft}{dH}dr
Cc1cc([C@H]2CCCCN2C(=O)Cc2cncc3ccccc23)on1,4.49,89.64059196617335,Aaraa{{A*H}fAAAADfA{~B}Aafadaataaaaaft}bdr
Cc1cc([C@H]2CCN(C(=O)Cc3cncc4ccccc34)C2)cs1,5.09,76.95560253699789,Aaraa{{A*H}fAAD{A{~B}Aatadaauaaaaatu}Af}afr
Cc1cc2c(cc1C)[C@H](C(=O)Nc1cncc3ccccc13)CO2,5.34,71.67019027484145,Aaraafa{aarA}{A*H}{A{~B}Daradaataaaaart}ABf
Cc1cc2c(s1)CCN(C(=O)Cc1cncc3ccccc13)C2,5.38,70.82452431289641,Aaraafa{fr}AAD{A{~B}Aaradaataaaaart}Af
Cc1ccc(CCNC(=O)CN2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)cc1,7.12,34.03805496828753,Aaraaa{AADA{~B}ADfAataaa{Z}aat{A*H}{A{~B}Datadaauaaaaatu}Af}aar
Cc1ccc(CNC(=O)CN2Cc3ccc(Cl)cc3[C@H](C(=O)Nc3cncc4ccccc34)C2)cc1,6.96,37.42071881606766,Aaraaa{ADA{~B}ADfAataaa{Z}aat{A*H}{A{~B}Datadaauaaaaatu}Af}aar
Cc1ccc(C[C@H]2CCCN(C(=O)Cc3cncc4ccccc34)C2)cc1,4.55,88.37209302325581,Aaraaa{A{A*H}fAAAD{A{~B}Aatadaauaaaaatu}Af}aar
Cc1ccc(F)c(CC(=O)Nc2cncc3ccccc23)c1,5.29,72.72727272727273,Aaraaa{G}a{AA{~B}Dafadaataaaaaft}ar
Cc1ccc(F)c(CN(C)C(=O)Cc2cncc3ccccc23)c1F,4.24,94.9260042283298,Aaraaa{G}a{AD{A}A{~B}Aafadaataaaaaft}arG
Cc1ccc(F)cc1C(F)(F)C(=O)Nc1cncc2ccccc12,5.0,78.8583509513742,Aaraaa{G}aarA{G}{G}A{~B}Daradaafaaaaarf
Cc1ccc(F)cc1CC(=O)Nc1cncc2ccccc12,5.73,63.424947145877375,Aaraaa{G}aarAA{~B}Daradaafaaaaarf
Cc1ccc([C@H](C(=O)Nc2cncc3ccccc23)C2CC2)cc1,4.73,84.56659619450316,Aaraaa{{A*H}{A{~B}Dafadaataaaaaft}AfAAf}aar
Cc1ccc([C@H]2CCCCN2C(=O)Cc2cncc3ccccc23)cc1,4.82,82.66384778012684,Aaraaa{{A*H}fAAAADfA{~B}Aafadaataaaaaft}aar
Cc1ccc([C@H]2CCCN2C(=O)Cc2cncc3ccccc23)cc1,4.32,93.23467230443974,Aaraaa{{A*H}fAAADfA{~B}Aafadaataaaaaft}aar
Cc1ccc2[nH]cc(CCNC(=O)CN3Cc4ccc(Cl)cc4[C@H](C(=O)Nc4cncc5ccccc45)C3)c2c1,7.12,34.03805496828753,Aaraaaf{dH}aa{AADA{~B}ADtAauaaa{Z}aau{A*H}{A{~B}Dauadaavaaaaauv}At}afar
Cc1ccc2c(n1)CCN(C(=O)Cc1cncc3ccccc13)C2,4.44,90.69767441860465,Aaraaafa{dr}AAD{A{~B}Aaradaataaaaart}Af
Cc1cccc(CC(=O)Nc2cncc3ccccc23)c1F,4.2,95.77167019027483,Aaraaaa{AA{~B}Dafadaataaaaaft}arG
Cc1cccc(CN(C(=O)Cc2cncc3ccccc23)C2CC2)c1,5.04,78.01268498942918,Aaraaaa{AD{A{~B}Aafadaataaaaaft}AfAAf}ar
Cc1cccc(CN(Cc2ccccn2)C(=O)Cc2cncc3ccccc23)c1,4.48,89.85200845665962,Aaraaaa{AD{Aafaaaadf}A{~B}Aafadaataaaaaft}ar
Cc1cccc([C@H]2CCCCN2C(=O)Cc2cncc3ccccc23)c1C,5.36,71.24735729386892,Aaraaaa{{A*H}fAAAADfA{~B}Aafadaataaaaaft}arA
Cc1cccc2[nH]c(CNC(=O)c3cncc4ccccc34)cc12,4.87,81.60676532769557,Aaraaaaf{dH}a{ADA{~B}atadaauaaaaatu}aarf
Cc1ccccc1C[C@H]1CCCN1C(=O)Cc1cncc2ccccc12,4.43,90.9090909090909,AaraaaaarA{A*H}rAAADrA{~B}Aaradaafaaaaarf
Cc1ccccc1NC(=O)C[C@H]1SC(=O)N(c2ccccc2)C1=O,6.23,52.85412262156448,AaraaaaarDA{~B}A{A*H}rEA{~B}D{afaaaaaf}Ar~B
Cc1ccccc1[C@H]1C[C@H](C)N(C(=O)Cc2cncc3ccccc23)C1,4.86,81.81818181818181,Aaraaaaar{A*H}rA{A*H}{A}D{A{~B}Aafadaataaaaaft}Ar
Cc1ccnc([C@H]2CCN(C(=O)Cc3cncc4ccccc34)C2)c1,4.06,98.73150105708245,Aaraada{{A*H}fAAD{A{~B}Aatadaauaaaaatu}Af}ar
Cc1cnc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(F)ccc3C2=O)cn1,7.15,33.40380549682875,Aarada{ADfA{A**}t{A{~B}D{auadaavaaaaauv}A{A**H}tA}ataa{G}aaatAf~B}adr
Cc1cnc2c(c1)CN(C(=O)Cc1cncc3ccccc13)CC2,5.03,78.22410147991543,Aaradafa{ar}AD{A{~B}Aaradaataaaaart}AAf
Cc1cncc(CC(=O)N2CCc3sccc3C2)c1,5.3,72.51585623678648,Aaradaa{AA{~B}DfAAatfaaatAf}ar
Cc1cncc(CC(=O)Nc2cncc3ccccc23)c1,4.99,79.06976744186046,Aaradaa{AA{~B}Dafadaataaaaaft}ar
Cc1csc(C[C@H]2CCCN(C(=O)Cc3cncc4ccccc34)C2)n1,4.17,96.40591966173362,Aarafa{A{A*H}fAAAD{A{~B}Aatadaauaaaaatu}Af}dr
Cc1csc([C@H]2CCCN(C(=O)Cc3cncc4ccccc34)C2)n1,4.19,95.98308668076109,Aarafa{{A*H}fAAAD{A{~B}Aatadaauaaaaatu}Af}dr
Cc1csc([C@H]2CCCN2C(=O)Cc2cncc3ccccc23)n1,4.32,93.23467230443974,Aarafa{{A*H}fAAADfA{~B}Aafadaataaaaaft}dr
Cc1csc2c1CN(C(=O)Cc1cncc3ccccc13)CC2,6.48,47.56871035940803,AarafafarAD{A{~B}Aaradaataaaaart}AAf
Cc1nc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(F)ccc3C2=O)c[nH]1,7.56,24.735729386892192,Aarda{ADfA{A**}t{A{~B}D{auadaavaaaaauv}A{A**H}tA}ataa{G}aaatAf~B}a{dH}r
Cc1nc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(F)ccc3C2=O)co1,8.04,14.587737843551823,Aarda{ADfA{A**}t{A{~B}D{auadaavaaaaauv}A{A**H}tA}ataa{G}aaatAf~B}abr
Cc1nc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(F)ccc3C2=O)no1,6.68,43.340380549682884,Aarda{ADfA{A**}t{A{~B}D{auadaavaaaaauv}A{A**H}tA}ataa{G}aaatAf~B}dbr
Cc1nc([C@H]2CCCN2C(=O)Cc2cncc3ccccc23)cs1,4.67,85.83509513742072,Aarda{{A*H}fAAADfA{~B}Aafadaataaaaaft}afr
Cc1nc2c(n1C)CCN(C(=O)Cc1cncc3ccccc13)C2,4.4,91.54334038054968,Aardafa{drA}AAD{A{~B}Aaradaataaaaart}Af
Cc1nc2ccc(N(Cc3cccc(Cl)c3)C(=O)Cc3cncc4ccccc34)cc2[nH]1,6.47,47.7801268498943,Aardafaaa{D{Aataaaa{Z}at}A{~B}Aatadaauaaaaatu}aaf{dH}r
Cc1ncc(-c2cccc(Cl)c2)c(=O)n1-c1cncc2ccccc12,4.8,83.08668076109937,Aardaa{Mafaaaa{Z}af}a{~B}drMaradaafaaaaarf
Cc1ncc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3C)c3cc(F)ccc3C2=O)o1,7.09,34.672304439746306,Aardaa{ADfA{A**}t{A{~B}D{auadaavaaaaauv}A{A**H}tA}ataa{G}aaatAf~B}br
Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnc(C(F)(F)F)o3)c3cc(Cl)ccc3C2=O)n1,7.89,17.75898520084568,Aardaaa{ADfA{A**}t{A{~B}D{auadaavaaaaauv}A{A**H}tADatdda{A{G}{G}G}bt}ataa{Z}aaatAf~B}dr
Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnc(C(F)(F)F)s3)c3cc(Cl)ccc3C2=O)n1,7.36,28.964059196617335,Aardaaa{ADfA{A**}t{A{~B}D{auadaavaaaaauv}A{A**H}tADatdda{A{G}{G}G}ft}ataa{Z}aaatAf~B}dr
Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnc(C)o3)c3cc(Cl)ccc3C2=O)n1,7.75,20.718816067653282,Aardaaa{ADfA{A**}t{A{~B}D{auadaavaaaaauv}A{A**H}tADatdda{A}bt}ataa{Z}aaatAf~B}dr
Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nnco3)c3cc(Cl)ccc3C2=O)n1,8.64,1.9027484143763183,Aardaaa{ADfA{A**}t{A{~B}D{auadaavaaaaauv}A{A**H}tADatddabt}ataa{Z}aaatAf~B}dr
Cc1nccc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3nncs3)c3cc(Cl)ccc3C2=O)n1,8.6,2.7484143763213695,Aardaaa{ADfA{A**}t{A{~B}D{auadaavaaaaauv}A{A**H}tADatddaft}ataa{Z}aaatAf~B}dr
Cc1nnc(CN2C[C@@]3(C(=O)N(c4cncc5ccccc45)C[C@@H]3CNc3ccncn3)c3cc(Cl)ccc3C2=O)o1,7.54,25.1585623678647,Aardda{ADfA{A**}t{A{~B}D{auadaavaaaaauv}A{A**H}tADataadadt}ataa{Z}aaatAf~B}br
Cc1nnc(NC[C@H]2CN(c3cncc4ccccc34)C(=O)[C@@]23CN(Cc2cc[nH]n2)C(=O)c2ccc(Cl)cc23)o1,7.68,22.198731501057097,Aardda{DA{A*H}fAD{atadaauaaaaatu}A{~B}{A**}ftAD{Aafaa{dH}df}A{~B}afaaa{Z}aaft}br
Cc1nnc(NC[C@H]2CN(c3cncc4ccccc34)C(=O)[C@@]23CN(Cc2cc[nH]n2)C(=O)c2ccc(Cl)cc23)s1,7.62,23.467230443974636,Aardda{DA{A*H}fAD{atadaauaaaaatu}A{~B}{A**}ftAD{Aafaa{dH}df}A{~B}afaaa{Z}aaft}fr
Cc1nnc(Sc2cc(-c3ccccc3)nc3ncnn23)n1C,5.2,74.63002114164904,Aardda{Eafaa{Mataaaaat}datdaddft}drA
Cc1nnc([C@H]2CCCCN2C(=O)Cc2cncc3ccccc23)o1,4.01,99.78858350951374,Aardda{{A*H}fAAAADfA{~B}Aafadaataaaaaft}br
Cn1c(CNC(=O)c2cncc3ccccc23)nc2ccccc21,4.07,98.52008456659618,Adra{ADA{~B}afadaataaaaaft}dafaaaaafr
Cn1c(Cc2ccccc2)nn(-c2cncc3ccccc23)c1=O,5.04,78.01268498942918,Adra{Aafaaaaaf}dd{Mafadaataaaaaft}ar~B
Cn1cc([C@H]2CCCCN2C(=O)Cc2cncc3ccccc23)cn1,4.27,94.29175475687106,Adraa{{A*H}fAAAADfA{~B}Aafadaataaaaaft}adr
Cn1cc([C@H]2CCCN2C(=O)Cc2cncc3ccccc23)c(C(F)F)n1,4.31,93.44608879492601,Adraa{{A*H}fAAADfA{~B}Aafadaataaaaaft}a{A{G}G}dr
Cn1cc([C@H]2CCCN2C(=O)Cc2cncc3ccccc23)c2ccccc21,4.76,83.9323467230444,Adraa{{A*H}fAAADfA{~B}Aafadaataaaaaft}afaaaaafr
Cn1cc([C@H]2CN(C(=O)Cc3cncc4ccccc34)CC2(C)C)cn1,4.34,92.81183932346724,Adraa{{A*H}fAD{A{~B}Aatadaauaaaaatu}AAf{A}A}adr
Cn1ccc(CN2C[C@]3(CCN(c4cncc5ccccc45)C3=O)c3cc(Cl)ccc3C2=O)n1,5.865,60.57082452431289,Adraaa{ADfA{A*}t{AAD{auadaavaaaaauv}At~B}ataa{Z}aaatAf~B}dr
Cn1cccc1[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,5.1,76.74418604651163,Adraaaar{A*H}rAAAADrA{~B}Aaradaafaaaaarf
Cn1cnc(CN2C[C@]3(CCN(c4cncc5ccccc45)C3=O)c3cc(Cl)ccc3C2=O)n1,5.25,73.57293868921776,Adrada{ADfA{A*}t{AAD{auadaavaaaaauv}At~B}ataa{Z}aaatAf~B}dr
Cn1cnc(Cn2c(=O)[nH]/c(=N\c3cc4cn(C)nc4cc3Cl)n(Cc3cc(F)c(F)cc3F)c2=O)n1,8.43,6.342494714587752,Adrada{Adfa{~B}{dH}La{~DRataauad{A}dauaatZ}d{Aataa{G}a{G}aatG}af~B}dr
Cn1cnc2c1CCN(C(=O)Cc1cncc3ccccc13)C2,5.01,78.64693446088795,AdradafarAAD{A{~B}Aaradaataaaaart}Af
Cn1cncc1[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,4.11,97.67441860465115,Adradaar{A*H}rAAAADrA{~B}Aaradaafaaaaarf
Cn1ncc(C2CCC2)c1CNC(=O)c1cncc2ccccc12,4.25,94.71458773784356,Adrdaa{AfAAAf}arADA{~B}aradaafaaaaarf
Cn1ncc2cncc(NC(=O)[C@H]3CNS(=O)(=O)c4ccc(Cl)cc43)c21,5.5649999999999995,66.91331923890066,Adrdaafadaa{DA{~B}{A*H}tADE{~B}{~B}auaaa{Z}aaut}afr
Cn1nccc1C[C@H]1CCCN1C(=O)Cc1cncc2ccccc12,4.12,97.46300211416491,AdrdaaarA{A*H}rAAADrA{~B}Aaradaafaaaaarf
Cn1nccc1[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,4.42,91.12050739957716,Adrdaaar{A*H}rAAAADrA{~B}Aaradaafaaaaarf
Cn1nccc1[C@H]1CCCN1C(=O)Cc1cncc2ccccc12,4.26,94.5031712473573,Adrdaaar{A*H}rAAADrA{~B}Aaradaafaaaaarf
Cn1nccc1[C@H]1CCN(C(=O)Cc2cncc3ccccc23)C1,4.26,94.5031712473573,Adrdaaar{A*H}rAAD{A{~B}Aafadaataaaaaft}Ar
Cn1nnc(CN2C[C@]3(CCN(c4cncc5ccccc45)C3=O)c3cc(Cl)ccc3C2=O)n1,5.29,72.72727272727273,Adrdda{ADfA{A*}t{AAD{auadaavaaaaauv}At~B}ataa{Z}aaatAf~B}dr
Cn1nncc1[C@H]1CCCCN1C(=O)Cc1cncc2ccccc12,4.15,96.82875264270612,Adrddaar{A*H}rAAAADrA{~B}Aaradaafaaaaarf
Cn1nnnc1CN1C[C@]2(CCN(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O,5.21,74.4186046511628,AdrdddarADrA{A*}f{AAD{atadaauaaaaatu}Af~B}afaa{Z}aaafAr~B
N#CC1(N(C(=O)Cc2cncc3ccccc23)c2ccccc2)CCCCC1,4.85,82.02959830866808,D^AAr{D{A{~B}Aafadaataaaaaft}afaaaaaf}AAAAAr
N#CC1(c2ccccc2)CCN(C(=O)Cc2cncc3ccccc23)CC1,5.36,71.24735729386892,D^AAr{afaaaaaf}AAD{A{~B}Aafadaataaaaaft}AAr
N#CC1CC2(CCN(C(=O)Cc3cncc4ccccc34)C2)C1,4.06,98.73150105708245,D^AArAAf{AAD{A{~B}Aatadaauaaaaatu}Af}Ar
N#CC1CCN(C(=O)Cc2cncc3ccccc23)CC1,4.74,84.3551797040169,D^AArAAD{A{~B}Aafadaataaaaaft}AAr
